Country,Year,Sector,percent
Denmark,2017,OC2,0.5133654325087166
Denmark,2017,OC3,0.3966642494561276
Denmark,2017,OC4,0.6950122649223222
Denmark,2017,OC5,0.5741935483870967
Denmark,2017,OC6,0.14124293785310735
Denmark,2017,OC7,0.05518234165067178
Denmark,2017,OC8,0.15441176470588233
Denmark,2017,OC9,0.33618984838497035
Denmark,2017,TOTAL,0.40869565217391307
Denmark,2018,OC0,0.0
Denmark,2018,OC1,0.25170068027210885
Denmark,2018,OC2,0.5253827558420628
Denmark,2018,OC3,0.3912408759124088
Denmark,2018,OC4,0.6688524590163933
Denmark,2018,OC5,0.5793758480325645
Denmark,2018,OC6,0.228287841191067
Denmark,2018,OC7,0.05951219512195122
Denmark,2018,OC8,0.14817518248175182
Denmark,2018,OC9,0.3913869537682077
Denmark,2018,TOTAL,0.41478636581853096
Denmark,2019,OC0,0.0
Denmark,2019,OC1,0.26643192488262907
Denmark,2019,OC2,0.5341269841269841
Denmark,2019,OC3,0.3680323963792282
Denmark,2019,OC4,0.7059314954051796
Denmark,2019,OC5,0.5843373493975903
Denmark,2019,OC6,0.16338028169014085
Denmark,2019,OC7,0.06395939086294417
Denmark,2019,OC8,0.15929203539823011
Denmark,2019,OC9,0.40050697084917614
Denmark,2019,TOTAL,0.41867527044980074
Denmark,2020,OC0,0.0
Denmark,2020,OC1,0.2544951590594744
Denmark,2020,OC2,0.5125910194174756
Denmark,2020,OC3,0.3763654419066534
Denmark,2020,OC4,0.6887096774193548
Denmark,2020,OC5,0.599250936329588
Denmark,2020,OC6,0.16037735849056603
Denmark,2020,OC7,0.0503711558854719
Denmark,2020,OC8,0.15111796453353896
Denmark,2020,OC9,0.38826815642458107
Denmark,2020,TOTAL,0.4176178779559794
Estonia,2013,OC0,0.0
Estonia,2013,OC1,0.34909090909090906
Estonia,2013,OC2,0.6396226415094339
Estonia,2013,OC3,0.504774897680764
Estonia,2013,OC4,0.7421602787456446
Estonia,2013,OC5,0.752212389380531
Estonia,2013,OC6,0.0
Estonia,2013,OC7,0.10532837670384139
Estonia,2013,OC8,0.23172242874845103
Estonia,2013,OC9,0.6293859649122807
Estonia,2013,TOTAL,0.4656987295825772
Estonia,2014,OC0,0.0
Estonia,2014,OC1,0.3364928909952607
Estonia,2014,OC2,0.6464746772591856
Estonia,2014,OC3,0.5964912280701755
Estonia,2014,OC4,0.6086956521739131
Estonia,2014,OC5,0.7193732193732193
Estonia,2014,OC6,0.0
Estonia,2014,OC7,0.12714776632302405
Estonia,2014,OC8,0.24852941176470586
Estonia,2014,OC9,0.5943396226415094
Estonia,2014,TOTAL,0.46950998185117965
Estonia,2015,OC0,0.0
Estonia,2015,OC1,0.32313829787234044
Estonia,2015,OC2,0.643389199255121
Estonia,2015,OC3,0.622923588039867
Estonia,2015,OC4,0.6288659793814433
Estonia,2015,OC5,0.8155197657393851
Estonia,2015,OC6,0.0
Estonia,2015,OC7,0.10081112398609501
Estonia,2015,OC8,0.2457142857142857
Estonia,2015,OC9,0.5214899713467048
Estonia,2015,TOTAL,0.46576096934092154
Estonia,2016,OC0,0.0
Estonia,2016,OC1,0.35630689206762023
Estonia,2016,OC2,0.6158701532912533
Estonia,2016,OC3,0.5893129770992367
Estonia,2016,OC4,0.7180327868852459
Estonia,2016,OC5,0.8289855072463769
Estonia,2016,OC6,0.0
Estonia,2016,OC7,0.09884467265725289
Estonia,2016,OC8,0.23205128205128206
Estonia,2016,OC9,0.5416666666666666
Estonia,2016,TOTAL,0.4696697774587221
Estonia,2017,OC0,0.0
Estonia,2017,OC1,0.34517045454545453
Estonia,2017,OC2,0.6171802054154996
Estonia,2017,OC3,0.523876404494382
Estonia,2017,OC4,0.6129032258064516
Estonia,2017,OC5,0.785607196401799
Estonia,2017,OC6,0.0
Estonia,2017,OC7,0.09358974358974359
Estonia,2017,OC8,0.29041095890410956
Estonia,2017,OC9,0.5435294117647059
Estonia,2017,TOTAL,0.4597388465723613
Estonia,2018,OC0,0.0
Estonia,2018,OC1,0.32722513089005234
Estonia,2018,OC2,0.6316742081447964
Estonia,2018,OC3,0.49708454810495634
Estonia,2018,OC4,0.6253869969040248
Estonia,2018,OC5,0.6989720998531572
Estonia,2018,OC6,0.0
Estonia,2018,OC7,0.10727496917385942
Estonia,2018,OC8,0.3098802395209581
Estonia,2018,OC9,0.5166666666666666
Estonia,2018,TOTAL,0.4506940688660537
Estonia,2019,OC0,0.0
Estonia,2019,OC1,0.37059724349157736
Estonia,2019,OC2,0.6450482033304119
Estonia,2019,OC3,0.4968944099378882
Estonia,2019,OC4,0.6514084507042254
Estonia,2019,OC5,0.7209653092006033
Estonia,2019,OC6,0.0
Estonia,2019,OC7,0.10700132100396301
Estonia,2019,OC8,0.23958333333333331
Estonia,2019,OC9,0.5481927710843373
Estonia,2019,TOTAL,0.45517241379310347
Estonia,2020,OC0,0.0
Estonia,2020,OC1,0.3522537562604341
Estonia,2020,OC2,0.6206589492430988
Estonia,2020,OC3,0.5261780104712042
Estonia,2020,OC4,0.6386861313868614
Estonia,2020,OC5,0.7280265339966833
Estonia,2020,OC6,0.0
Estonia,2020,OC7,0.11065006915629323
Estonia,2020,OC8,0.21780821917808219
Estonia,2020,OC9,0.5481049562682216
Estonia,2020,TOTAL,0.45119635396885677
Finland,2013,OC0,0.0
Finland,2013,OC1,0.2754946727549467
Finland,2013,OC2,0.46086611044894715
Finland,2013,OC3,0.5573647294589179
Finland,2013,OC4,0.7787294789436117
Finland,2013,OC5,0.6930746429533817
Finland,2013,OC6,0.3162393162393162
Finland,2013,OC7,0.060866318147871544
Finland,2013,OC8,0.14082098061573545
Finland,2013,OC9,0.5731601731601732
Finland,2013,TOTAL,0.4580073522480912
Finland,2014,OC0,0.0
Finland,2014,OC1,0.3211314475873544
Finland,2014,OC2,0.46025591314462977
Finland,2014,OC3,0.5472822040208489
Finland,2014,OC4,0.759018759018759
Finland,2014,OC5,0.6895619253650622
Finland,2014,OC6,0.3342618384401114
Finland,2014,OC7,0.06827473426001635
Finland,2014,OC8,0.14245014245014245
Finland,2014,OC9,0.586565752128666
Finland,2014,TOTAL,0.46128540097263276
Finland,2015,OC0,0.0
Finland,2015,OC1,0.3482993197278912
Finland,2015,OC2,0.46127234287910823
Finland,2015,OC3,0.5653692614770459
Finland,2015,OC4,0.744
Finland,2015,OC5,0.6865714285714286
Finland,2015,OC6,0.3142476697736352
Finland,2015,OC7,0.07329401853411963
Finland,2015,OC8,0.16337854500616525
Finland,2015,OC9,0.616412213740458
Finland,2015,TOTAL,0.4655599242755206
Finland,2016,OC0,0.0
Finland,2016,OC1,0.35927367055771725
Finland,2016,OC2,0.45879120879120877
Finland,2016,OC3,0.554617676266137
Finland,2016,OC4,0.7540016849199663
Finland,2016,OC5,0.6907797213163356
Finland,2016,OC6,0.31781701444622795
Finland,2016,OC7,0.05887001185302252
Finland,2016,OC8,0.14564220183486237
Finland,2016,OC9,0.5844660194174758
Finland,2016,TOTAL,0.45348496680983985
Finland,2017,OC0,0.0
Finland,2017,OC1,0.3033854166666667
Finland,2017,OC2,0.4612885760693015
Finland,2017,OC3,0.5650446871896723
Finland,2017,OC4,0.7533898305084746
Finland,2017,OC5,0.6743542435424354
Finland,2017,OC6,0.3383333333333333
Finland,2017,OC7,0.0550346514472075
Finland,2017,OC8,0.13583282114320838
Finland,2017,OC9,0.5498575498575499
Finland,2017,TOTAL,0.45124496432558364
Finland,2018,OC0,0.0
Finland,2018,OC1,0.3106332138590203
Finland,2018,OC2,0.47751111111111116
Finland,2018,OC3,0.5557408289661744
Finland,2018,OC4,0.7509976057462091
Finland,2018,OC5,0.6688216279753159
Finland,2018,OC6,0.33128834355828224
Finland,2018,OC7,0.06458421274799493
Finland,2018,OC8,0.13702460850111856
Finland,2018,OC9,0.5414258188824663
Finland,2018,TOTAL,0.4559811985898943
Finland,2019,OC0,0.0
Finland,2019,OC1,0.35148514851485146
Finland,2019,OC2,0.4902299844371434
Finland,2019,OC3,0.5309278350515464
Finland,2019,OC4,0.7247879359095194
Finland,2019,OC5,0.6761933718455458
Finland,2019,OC6,0.33855799373040757
Finland,2019,OC7,0.07849550286181521
Finland,2019,OC8,0.1277533039647577
Finland,2019,OC9,0.5465004793863855
Finland,2019,TOTAL,0.451838961527608
Finland,2020,OC0,0.0
Finland,2020,OC1,0.3726618705035971
Finland,2020,OC2,0.4788088860879155
Finland,2020,OC3,0.5521599264705883
Finland,2020,OC4,0.7224791859389454
Finland,2020,OC5,0.6643968871595332
Finland,2020,OC6,0.3413729128014842
Finland,2020,OC7,0.07659574468085106
Finland,2020,OC8,0.1395045632333768
Finland,2020,OC9,0.5395010395010394
Finland,2020,TOTAL,0.45848581341191014
France,2013,OC0,0.10542635658914729
France,2013,OC1,0.3457657657657658
France,2013,OC2,0.44446533111337877
France,2013,OC3,0.40767940523142476
France,2013,OC4,0.6897590361445782
France,2013,OC5,0.6276309542649153
France,2013,OC6,0.1985746226942426
France,2013,OC7,0.08799191763687098
France,2013,OC8,0.16374859042079645
France,2013,OC9,0.43388847683905335
France,2013,TOTAL,0.4073172010466762
France,2014,OC0,0.14427860696517414
France,2014,OC1,0.30464946445959107
France,2014,OC2,0.46310495506636984
France,2014,OC3,0.4226698063601655
France,2014,OC4,0.7249986551186185
France,2014,OC5,0.6032634932895626
France,2014,OC6,0.19907161803713527
France,2014,OC7,0.08607460975394654
France,2014,OC8,0.1808636082879443
France,2014,OC9,0.4986779481755685
France,2014,TOTAL,0.41144359078042864
France,2015,OC0,0.13880401571366216
France,2015,OC1,0.29783331422675685
France,2015,OC2,0.4789153439153439
France,2015,OC3,0.4367694421296817
France,2015,OC4,0.7158517392955988
France,2015,OC5,0.6021012285684954
France,2015,OC6,0.20853771708869154
France,2015,OC7,0.08589308536424134
France,2015,OC8,0.18422987725550086
France,2015,OC9,0.5028954988154778
France,2015,TOTAL,0.41485199605948303
France,2016,OC0,0.15472936030617823
France,2016,OC1,0.30894627751946674
France,2016,OC2,0.4724952137843012
France,2016,OC3,0.44492478715426353
France,2016,OC4,0.7200281673610704
France,2016,OC5,0.5872757475083057
France,2016,OC6,0.1835916622127205
France,2016,OC7,0.09023966337358215
France,2016,OC8,0.18233837689133423
France,2016,OC9,0.5171012529630884
France,2016,TOTAL,0.4155079690101823
France,2017,OC0,0.15208690680388795
France,2017,OC1,0.31046750792150757
France,2017,OC2,0.4752079453755432
France,2017,OC3,0.4358140760917319
France,2017,OC4,0.7085736907589639
France,2017,OC5,0.5998990578734859
France,2017,OC6,0.19140458232531662
France,2017,OC7,0.09460431654676259
France,2017,OC8,0.18862713241267262
France,2017,OC9,0.47046157986812004
France,2017,TOTAL,0.4138574178977377
France,2018,OC0,0.15164279696714406
France,2018,OC1,0.32974065341865944
France,2018,OC2,0.4838965915655691
France,2018,OC3,0.44347692240033426
France,2018,OC4,0.7171873144078869
France,2018,OC5,0.6132703250072331
France,2018,OC6,0.19874732661167124
France,2018,OC7,0.0870177670741128
France,2018,OC8,0.18566058002148228
France,2018,OC9,0.45641720284456483
France,2018,TOTAL,0.4193020744790829
France,2019,OC0,0.21821164889253486
France,2019,OC1,0.3309518693596906
France,2019,OC2,0.4846837717075867
France,2019,OC3,0.453679183850662
France,2019,OC4,0.7138773843551304
France,2019,OC5,0.6151209293467911
France,2019,OC6,0.18928942293428272
France,2019,OC7,0.09536534080953214
France,2019,OC8,0.1805461137548153
France,2019,OC9,0.4724443798167805
France,2019,TOTAL,0.4243308672141904
France,2020,OC0,0.15454545454545454
France,2020,OC1,0.3391512314268268
France,2020,OC2,0.4910985012561726
France,2020,OC3,0.44841093207513577
France,2020,OC4,0.7175984945061615
France,2020,OC5,0.6218549250535331
France,2020,OC6,0.20307644499689245
France,2020,OC7,0.0896023452645515
France,2020,OC8,0.17676060624505446
France,2020,OC9,0.4693415186728057
France,2020,TOTAL,0.42756208079110836
Germany,2013,OC0,0.0
Germany,2013,OC1,0.2554470323065364
Germany,2013,OC2,0.35460852720839675
Germany,2013,OC3,0.4519981698562706
Germany,2013,OC4,0.5453711139153378
Germany,2013,OC5,0.4893800610646489
Germany,2013,OC6,0.13637327677624603
Germany,2013,OC7,0.07311979199965901
Germany,2013,OC8,0.10350310798438779
Germany,2013,OC9,0.34428353658536587
Germany,2013,TOTAL,0.33757837891364084
Germany,2014,OC0,0.0
Germany,2014,OC1,0.2488095238095238
Germany,2014,OC2,0.35966802330221054
Germany,2014,OC3,0.4618403631549083
Germany,2014,OC4,0.5534555228318988
Germany,2014,OC5,0.48290172108734114
Germany,2014,OC6,0.1429176370950667
Germany,2014,OC7,0.07040764546684708
Germany,2014,OC8,0.10816859380828048
Germany,2014,OC9,0.3567786442711458
Germany,2014,TOTAL,0.34097883514189004
Germany,2015,OC0,0.0
Germany,2015,OC1,0.2679914070891515
Germany,2015,OC2,0.36325531289785523
Germany,2015,OC3,0.46588799504950495
Germany,2015,OC4,0.5528177316670596
Germany,2015,OC5,0.47020592233975533
Germany,2015,OC6,0.12251512532411409
Germany,2015,OC7,0.07421755974404735
Germany,2015,OC8,0.11344302140787135
Germany,2015,OC9,0.3423074054739354
Germany,2015,TOTAL,0.3428877238815166
Germany,2016,OC0,0.1169811320754717
Germany,2016,OC1,0.2559602252306218
Germany,2016,OC2,0.3615483870967742
Germany,2016,OC3,0.455610881709983
Germany,2016,OC4,0.541915486549508
Germany,2016,OC5,0.48002774362369555
Germany,2016,OC6,0.1476587853500232
Germany,2016,OC7,0.07842800386556427
Germany,2016,OC8,0.11712622106732112
Germany,2016,OC9,0.34468937875751504
Germany,2016,TOTAL,0.3432422698976179
Germany,2017,OC0,0.0
Germany,2017,OC1,0.26868556701030927
Germany,2017,OC2,0.36854493836920976
Germany,2017,OC3,0.4581828708994225
Germany,2017,OC4,0.5400255936300299
Germany,2017,OC5,0.4740330430327869
Germany,2017,OC6,0.14972144846796656
Germany,2017,OC7,0.07608464256822924
Germany,2017,OC8,0.10682987898177773
Germany,2017,OC9,0.3381995133819951
Germany,2017,TOTAL,0.3420859815632082
Germany,2018,OC0,0.0
Germany,2018,OC1,0.26989026063100136
Germany,2018,OC2,0.3707567964731815
Germany,2018,OC3,0.4615350336447765
Germany,2018,OC4,0.531257169075476
Germany,2018,OC5,0.46031486269760746
Germany,2018,OC6,0.12156263640331734
Germany,2018,OC7,0.07686085864498414
Germany,2018,OC8,0.11036557149467839
Germany,2018,OC9,0.3563475997686524
Germany,2018,TOTAL,0.3415185332666265
Germany,2019,OC0,0.11682242990654207
Germany,2019,OC1,0.2518453233447174
Germany,2019,OC2,0.37532262689991397
Germany,2019,OC3,0.4591550523914023
Germany,2019,OC4,0.528788562829195
Germany,2019,OC5,0.4569590225197413
Germany,2019,OC6,0.15488372093023253
Germany,2019,OC7,0.07939516744013769
Germany,2019,OC8,0.10901786951101261
Germany,2019,OC9,0.3371789290378755
Germany,2019,TOTAL,0.34084480258622735
Greece,2013,OC0,0.1593959731543624
Greece,2013,OC1,0.2807118254879449
Greece,2013,OC2,0.5025720966484801
Greece,2013,OC3,0.4911937377690802
Greece,2013,OC4,0.5622699386503068
Greece,2013,OC5,0.43879296935759843
Greece,2013,OC6,0.3997970573313039
Greece,2013,OC7,0.0879746835443038
Greece,2013,OC8,0.08100558659217875
Greece,2013,OC9,0.5091954022988505
Greece,2013,TOTAL,0.39487259652962325
Greece,2014,OC0,0.17258883248730963
Greece,2014,OC1,0.290371493555724
Greece,2014,OC2,0.5112830431979368
Greece,2014,OC3,0.5026061057334326
Greece,2014,OC4,0.5774647887323944
Greece,2014,OC5,0.4419354838709677
Greece,2014,OC6,0.38382236320380647
Greece,2014,OC7,0.0939922480620155
Greece,2014,OC8,0.09078276980083372
Greece,2014,OC9,0.5251487290427258
Greece,2014,TOTAL,0.40265570660765093
Greece,2015,OC0,0.14209591474245117
Greece,2015,OC1,0.259094942324756
Greece,2015,OC2,0.5157929013350699
Greece,2015,OC3,0.4857544846992613
Greece,2015,OC4,0.5717189314750291
Greece,2015,OC5,0.4410228210063239
Greece,2015,OC6,0.397381079636558
Greece,2015,OC7,0.10303030303030303
Greece,2015,OC8,0.09040683073832245
Greece,2015,OC9,0.5265486725663716
Greece,2015,TOTAL,0.4074314909428704
Greece,2016,OC0,0.1477272727272727
Greece,2016,OC1,0.2515090543259557
Greece,2016,OC2,0.5255784668660476
Greece,2016,OC3,0.47549353301565683
Greece,2016,OC4,0.5592841163310962
Greece,2016,OC5,0.4447432105404679
Greece,2016,OC6,0.38674633351439436
Greece,2016,OC7,0.11374407582938388
Greece,2016,OC8,0.05328685258964143
Greece,2016,OC9,0.4813378574890935
Greece,2016,TOTAL,0.4041969969238266
Greece,2017,OC0,0.1409295352323838
Greece,2017,OC1,0.3112183353437877
Greece,2017,OC2,0.5177983846844152
Greece,2017,OC3,0.47928571428571426
Greece,2017,OC4,0.5538255033557047
Greece,2017,OC5,0.4412652579078619
Greece,2017,OC6,0.3868510158013544
Greece,2017,OC7,0.09821157926644437
Greece,2017,OC8,0.06902899217671421
Greece,2017,OC9,0.4944271065537227
Greece,2017,TOTAL,0.40303707012058954
Greece,2018,OC0,0.11349693251533742
Greece,2018,OC1,0.2616632860040568
Greece,2018,OC2,0.5040674456441355
Greece,2018,OC3,0.48566371681415926
Greece,2018,OC4,0.5751254290995511
Greece,2018,OC5,0.4541237113402062
Greece,2018,OC6,0.3886381736129546
Greece,2018,OC7,0.07601613403661185
Greece,2018,OC8,0.0807787903893952
Greece,2018,OC9,0.4723641430562006
Greece,2018,TOTAL,0.40006991173643275
Greece,2019,OC0,0.11057692307692309
Greece,2019,OC1,0.275705186533212
Greece,2019,OC2,0.5076105686387133
Greece,2019,OC3,0.472945205479452
Greece,2019,OC4,0.5876288659793814
Greece,2019,OC5,0.46347924813927077
Greece,2019,OC6,0.37624608373682705
Greece,2019,OC7,0.08328322309079975
Greece,2019,OC8,0.07726901062959934
Greece,2019,OC9,0.4565022421524664
Greece,2019,TOTAL,0.40375386887014797
Greece,2020,OC0,0.08415841584158415
Greece,2020,OC1,0.28246205733558183
Greece,2020,OC2,0.5154816513761468
Greece,2020,OC3,0.5048317227590803
Greece,2020,OC4,0.5743884173739391
Greece,2020,OC5,0.4694331718811363
Greece,2020,OC6,0.37031298419584757
Greece,2020,OC7,0.07937028533945556
Greece,2020,OC8,0.07034142328259976
Greece,2020,OC9,0.4321556579621096
Greece,2020,TOTAL,0.4060693217503595
Hungary,2013,OC0,0.0
Hungary,2013,OC1,0.4033898305084746
Hungary,2013,OC2,0.5471603283632099
Hungary,2013,OC3,0.6077093323496864
Hungary,2013,OC4,0.743879472693032
Hungary,2013,OC5,0.5629533196949972
Hungary,2013,OC6,0.2794117647058823
Hungary,2013,OC7,0.08751608751608753
Hungary,2013,OC8,0.28789986091794156
Hungary,2013,OC9,0.48275862068965514
Hungary,2013,TOTAL,0.4459868402787418
Hungary,2014,OC0,0.14054054054054055
Hungary,2014,OC1,0.4019507186858316
Hungary,2014,OC2,0.5397538256819694
Hungary,2014,OC3,0.6225687751883652
Hungary,2014,OC4,0.729217818309365
Hungary,2014,OC5,0.5570921985815602
Hungary,2014,OC6,0.2881944444444444
Hungary,2014,OC7,0.1092032967032967
Hungary,2014,OC8,0.28512474207465766
Hungary,2014,OC9,0.4913165266106443
Hungary,2014,TOTAL,0.44785405462406414
Hungary,2015,OC0,0.1949685534591195
Hungary,2015,OC1,0.3996937212863706
Hungary,2015,OC2,0.5293464467005076
Hungary,2015,OC3,0.6228373702422145
Hungary,2015,OC4,0.7063815342837745
Hungary,2015,OC5,0.597548690396239
Hungary,2015,OC6,0.2268565615462869
Hungary,2015,OC7,0.10616269515201314
Hungary,2015,OC8,0.2730577879831611
Hungary,2015,OC9,0.4920303109485237
Hungary,2015,TOTAL,0.44790312300828555
Hungary,2016,OC0,0.18978102189781024
Hungary,2016,OC1,0.40030364372469635
Hungary,2016,OC2,0.5344470962609387
Hungary,2016,OC3,0.6313240941726499
Hungary,2016,OC4,0.7015822784810126
Hungary,2016,OC5,0.5590311196663459
Hungary,2016,OC6,0.24044180118946473
Hungary,2016,OC7,0.11161387631975865
Hungary,2016,OC8,0.26861794250086596
Hungary,2016,OC9,0.51168893129771
Hungary,2016,TOTAL,0.44763162399432666
Hungary,2017,OC0,0.0
Hungary,2017,OC1,0.40344652812975157
Hungary,2017,OC2,0.507371794871795
Hungary,2017,OC3,0.6245041196216051
Hungary,2017,OC4,0.7168026101141924
Hungary,2017,OC5,0.5539183937823834
Hungary,2017,OC6,0.2768839966130398
Hungary,2017,OC7,0.10421069744756949
Hungary,2017,OC8,0.28753888979859177
Hungary,2017,OC9,0.516813737181016
Hungary,2017,TOTAL,0.4445427799172388
Hungary,2018,OC0,0.0
Hungary,2018,OC1,0.3879723257051623
Hungary,2018,OC2,0.5229013600125059
Hungary,2018,OC3,0.6171875
Hungary,2018,OC4,0.7366140513772825
Hungary,2018,OC5,0.5967556939210225
Hungary,2018,OC6,0.273015873015873
Hungary,2018,OC7,0.09036898061288304
Hungary,2018,OC8,0.2970251007127363
Hungary,2018,OC9,0.4778481012658228
Hungary,2018,TOTAL,0.44546549809832037
Hungary,2019,OC0,0.1638418079096045
Hungary,2019,OC1,0.39730046948356806
Hungary,2019,OC2,0.5111239526148512
Hungary,2019,OC3,0.5844473426801435
Hungary,2019,OC4,0.741190765492102
Hungary,2019,OC5,0.5913757700205339
Hungary,2019,OC6,0.27401837928153716
Hungary,2019,OC7,0.09388880379843774
Hungary,2019,OC8,0.28383934218848833
Hungary,2019,OC9,0.5158455392809587
Hungary,2019,TOTAL,0.4410480349344978
Hungary,2020,OC0,0.16499999999999998
Hungary,2020,OC1,0.35635179153094465
Hungary,2020,OC2,0.522132796780684
Hungary,2020,OC3,0.5531845042678922
Hungary,2020,OC4,0.7111790689772342
Hungary,2020,OC5,0.6078809106830123
Hungary,2020,OC6,0.28597285067873307
Hungary,2020,OC7,0.09412673879443585
Hungary,2020,OC8,0.26601330066503326
Hungary,2020,OC9,0.5339455559199738
Hungary,2020,TOTAL,0.4351131932010498
Ireland,2013,OC0,0.0
Ireland,2013,OC1,0.30994989262705797
Ireland,2013,OC2,0.5227215029195228
Ireland,2013,OC3,0.4025897586815774
Ireland,2013,OC4,0.7502027575020276
Ireland,2013,OC5,0.5617509119332985
Ireland,2013,OC6,0.05365126676602087
Ireland,2013,OC7,0.07293233082706767
Ireland,2013,OC8,0.15083798882681565
Ireland,2013,OC9,0.2088428974600188
Ireland,2013,TOTAL,0.3989216441425671
Ireland,2014,OC0,0.0
Ireland,2014,OC1,0.3217922606924643
Ireland,2014,OC2,0.5198592257415787
Ireland,2014,OC3,0.40502793296089384
Ireland,2014,OC4,0.733282090699462
Ireland,2014,OC5,0.5662055335968379
Ireland,2014,OC6,0.05519480519480519
Ireland,2014,OC7,0.06801346801346801
Ireland,2014,OC8,0.11737629459148445
Ireland,2014,OC9,0.24108818011257035
Ireland,2014,TOTAL,0.3997423204719604
Ireland,2015,OC0,0.0
Ireland,2015,OC1,0.329746835443038
Ireland,2015,OC2,0.5129759883579917
Ireland,2015,OC3,0.40552246886843535
Ireland,2015,OC4,0.7223548130469372
Ireland,2015,OC5,0.5882908404154863
Ireland,2015,OC6,0.04953560371517029
Ireland,2015,OC7,0.06351183063511831
Ireland,2015,OC8,0.1138560687432868
Ireland,2015,OC9,0.2608326253186066
Ireland,2015,TOTAL,0.3972229431611731
Ireland,2016,OC0,0.0
